0,0.098734811
1,0.0625
2,0.070615627
3,-0.0625
4,0.147057727
5,0.087875798
6,0.032323293
7,0
8,0.071939133
9,0.040007968
10,0.054309607
11,0.046620637
12,0.125
13,0
14,0.111326955
15,0.136081785
16,0.041239168
17,0.125
18,0.0625
19,0.102211364
20,0.072417766
21,1.161456823
22,-0.0625
23,0.045467675
24,-0.01634874
25,0.125
26,0.127839208
27,0.113355584
28,0.0625
29,0
30,0
31,0.021254607
32,0.014524894
33,0.047233928
34,0.0625
35,0.012537358
36,0.1875
37,0.101071447
38,0.077202462
39,0.0625
40,0.11082121
41,0.125
42,0.125
43,0.125
44,0.094233833
45,-0.033827703
46,0.184515208
47,0.005905389
48,0.125
49,0.0951389
50,0.125
51,0.034777556
52,0.16462104
53,0.096869394
54,0.039811216
55,0.051501259
56,0.125
57,0.006463027
58,0.008235807
59,0.125
60,0.034079209
61,0.122546822
62,0.033123154
63,0.090066642
64,0.125
65,0.092930615
66,0.181436151
67,0.020695537
68,0.125
69,0.0625
70,0.018712269
71,0.086012051
72,0
73,0.007165155
74,0.185065746
75,0.0625
76,0.0625
77,0.125
78,0.015596981
79,0.060569834
80,0.126876965
81,0.161196992
82,-0.017542331
83,0.114868343
84,0.102061957
85,0.125
86,0.10417331
87,0.056137316
88,0.11954616
89,0.138699561
90,0.084828459
91,0.0625
92,0
93,0.067083374
94,0.125
95,0.080471866
96,0.0625
97,0.068152674
98,0.160528392
99,0
100,0.025894487
101,-0.0625
102,0.574915349
103,249.0120697
104,251.0121918
105,252.5964355
106,249.9483795
107,251.4575043
108,248.4866638
109,241.5592194
110,248.6468506
111,-0.010962837
112,0.0625
113,-0.0625
114,-0.027411845
115,0.006920925
116,-0.022898957
117,-0.0625
118,-0.047729582
119,-0.003291931
120,0.057436001
121,-0.06217156
122,0.032960929
123,-0.0625
124,396.914093
125,252.8319092
126,248.1779633
127,252.3126526
128,249.6729431
129,249.1815338
130,253.0785065
131,248.8850098
132,249.9627533
133,0.037922747
134,0.0625
135,0.077024601
136,0.021671604
137,0.098089777
138,0
139,0.177701697
140,0.0625
141,0.05872846
142,0.11476288
143,0.019150594
144,0.0625
145,0.09705399
146,0.054639407
147,0.124849357
148,0.113310829
149,0.0625
150,250.294693
151,261.9255371
152,255.8671112
153,242.8508301
154,0.12137261
155,229.6989288
156,233.2335205
157,212.8017578
158,213.5057068
159,218.3734436
160,216.7902832
161,216.9316559
162,213.0230255
163,216.5605621
164,215.0712433
165,213.6508331
166,212.6471405
167,-0.0288155
168,-0.103664309
169,0.018769924
170,-0.0625
171,0.029388325
172,-0.061720207
173,-0.013024984
174,-0.017718399
175,0.03788973
176,225.5775299
177,207.6640167
178,213.8108978
179,210.5037689
180,209.7973328
181,198.3717194
182,199.3125
183,204.3960266
184,196.7586365
185,196.7651367
186,199.3543549
187,198.0346222
188,197.9225922
189,199.0933685
190,204.7686462
191,198.5637665
192,199.9878998
193,204.8106842
194,196.2182617
195,0
196,-0.038624842
197,0.016251668
198,0.035085425
199,0
200,-0.106862992
201,-0.014557848
202,-0.002836664
203,-0.032632191
204,-0.025059273
205,-0.0625
206,0
207,-0.00182329
208,-0.044222321
209,-0.022469951
210,-0.033680189
211,0.038840752
212,292.5571594
213,-0.051323719
214,-0.064417601
215,302.8560791
216,275.8170166
217,276.7548828
218,283.8036499
219,247.008667
220,251.9048462
221,253.7554474
222,-0.125
223,0.033622142
224,0
225,-0.011443434
226,-0.095652334
227,0.044657089
228,-0.045204952
229,0.0625
230,-0.013309528
231,-0.031894997
232,0
233,0.020308297
234,-0.0625
235,-0.012405863
236,0.054225195
237,-0.0625
238,-0.089734547
239,-0.024498207
240,-0.023849545
241,0.033577535
242,-0.0625
243,-0.114493079
244,-0.032904569
245,-0.023212293
246,0.005032457
247,-0.049476229
248,-0.001736976
249,-0.074198127
250,0.739815712
251,293.0163879
252,284.2742615
253,282.2015991
254,281.1179199
255,0.0625
256,0.0625
257,0.030636808
258,0.014065302
259,-0.05834537
260,0.016862648
261,-0.037942026
262,-0.0625
263,-0.100268975
264,0.038032923
265,0.036237299
266,-0.037938289
267,-0.092329189
268,-0.040835161
269,-0.055215184
270,0
271,0.0625
272,0.149232909
273,272.2506409
274,266.8468018
275,259.0406494
276,254.6443939
277,301.5411377
278,301.8895874
279,299.6104431
280,0
281,-0.0625
282,0.114863351
283,0.490003735
284,0.118369609
285,-0.034248225
286,-0.03147715
287,-0.014156771
288,-0.094816208
289,0.001240163
290,-0.028554887
291,-0.040450335
292,-0.040386979
293,-0.031936698
294,-0.0625
295,0.0625
296,-0.066577844
297,-0.0625
298,0.015923806
299,-0.034462791
300,0.116207793
301,-0.008193456
302,-0.061187863
303,-0.037405398
304,0.111879028
305,0.022262577
306,0.005665969
307,0
308,-0.096093513
309,-0.009624125
310,-0.0625
311,-0.076770768
312,0
313,-0.064494997
314,0
315,-0.00874091
316,-0.033568136
317,0.09674798
318,249.2942963
319,248.5926666
320,248.6825714
321,250.3669586
322,248.7443848
323,250.1594086
324,-0.072934829
325,-0.022876697
326,-0.0625
327,-0.049544279
328,0.061441366
329,0
330,-0.0625
331,-0.044621512
332,-0.066061467
333,0
334,-0.0625
335,0
336,0
337,-0.038439989
338,-0.045712113
339,-0.0625
340,0.034315638
341,-0.062105265
342,0
343,-0.059996214
344,-0.01016408
345,202.0585327
346,210.9322815
347,221.1120453
348,227.5985413
349,213.3764954
350,0.0625
351,0.180819139
352,0.0625
353,0.167426273
354,0.1875
355,0.071459405
356,0.022759648
357,0.015069077
358,0.136063099
359,0.0625
360,0.066975847
361,0.047005728
362,0.101367675
363,0.118506186
364,0.123809524
365,0.108898722
366,-0.020980526
367,0.054156706
368,3.3125
369,200.9234009
370,198.5064392
371,200.3574829
372,190.9024811
373,199.4590149
374,200.7077179
375,201.5936432
376,203.2836456
377,202.9808197
378,199.7352753
379,202.1016846
380,199.1608276
381,201.9038086
382,201.7977295
383,-0.009215862
384,-0.0625
385,0
386,0.010477887
387,-0.025130726
388,-0.0625
389,-0.057230655
390,0
391,0.04567346
392,-0.028822212
393,-0.0015277
394,-0.029868027
395,0
396,230.4783936
397,232.4874878
398,252.4760284
399,249.6573181
400,249.3930817
401,248.4569855
402,249.3444977
403,248.1464844
404,252.375
405,249.026886
406,249.4402008
407,251.9079285
408,250.2185669
409,253.1033936
410,249.2762604
411,251.5576782
412,248.5449677
413,249.0784912
414,247.4428711
415,246.9667206
416,248.3804932
417,220.1008453
418,219.3392029
419,222.6007385
